frameNo,label,confidence,xmin,ymin,xmax,ymax
11.0,pedestrian,0.895567774772644,317.38240814208984,206.053373336792,358.5292739868164,292.0257339477539
11.0,pedestrian,0.8205885887145996,465.1901550292969,166.92273330688477,497.6097106933594,247.34747886657715
11.0,pedestrian,0.7944223880767822,541.2686920166016,236.1929397583008,567.7614898681641,325.74806213378906
12.0,pedestrian,0.8865683078765869,525.4417877197266,236.57838821411133,565.4393463134766,323.9554023742676
12.0,pedestrian,0.8705298900604248,322.7193145751953,203.72701835632324,358.5026550292969,291.6162872314453
13.0,pedestrian,0.8782579302787781,333.58092498779297,199.80450439453125,367.379997253418,287.3299369812012
13.0,pedestrian,0.8769003748893738,508.8565521240234,237.8326320648193,559.1521453857422,325.04243087768555
13.0,pedestrian,0.8060084581375122,724.1309051513672,293.3009376525879,766.8304595947266,409.20539474487305
14.0,pedestrian,0.8851048946380615,336.05552673339844,198.96065139770508,371.8506774902344,287.531192779541
14.0,pedestrian,0.8677530884742737,718.9355163574219,289.6348342895508,765.8642578125,407.4634094238281
14.0,pedestrian,0.8311747312545776,507.6537322998047,235.1040573120117,536.3423309326172,322.6300392150879
15.0,pedestrian,0.8874940276145935,339.79154205322266,200.1955318450928,376.5620040893554,286.85980796813965
15.0,pedestrian,0.861704409122467,716.0260620117188,286.379997253418,762.5597534179688,400.468002319336
15.0,pedestrian,0.7892101407051086,498.4835815429688,234.2554836273193,525.2385864257812,321.6277084350586
16.0,pedestrian,0.8927200436592102,345.0566940307617,198.44395065307617,378.8081130981445,284.551082611084
16.0,pedestrian,0.8760687708854675,480.50189208984375,235.89212036132807,522.9652404785156,321.42751693725586
16.0,pedestrian,0.8448407649993896,715.560791015625,282.68390464782715,757.7567138671875,395.2112503051758
17.0,pedestrian,0.8631654977798462,352.4024963378906,192.9507350921631,390.75201416015625,280.4479122161865
17.0,pedestrian,0.8630736470222473,470.0728912353516,235.15452575683597,514.5838165283203,321.0626335144043
17.0,pedestrian,0.799355685710907,702.7328338623047,280.1990547180176,746.4869842529297,389.2944946289063
18.0,pedestrian,0.8376722931861877,697.0219116210938,278.5232448577881,742.3900451660156,388.3314743041992
18.0,pedestrian,0.8073282241821289,355.9217834472656,192.8936233520508,397.7000427246094,278.7987098693848
18.0,pedestrian,0.8071468472480774,466.1028900146485,232.4128017425537,496.1365814208984,319.56571197509766
19.0,pedestrian,0.8318443298339844,696.8815155029297,277.6678733825684,738.7872161865234,388.2741394042969
19.0,pedestrian,0.8218837976455688,358.37537384033203,192.81984329223636,399.19020080566406,278.3843364715576
19.0,pedestrian,0.8039876818656921,731.109375,275.4570121765137,768.0,381.0672454833984
19.0,pedestrian,0.7915867567062378,459.0438995361328,231.4476528167725,486.4134063720703,318.9942855834961
20.0,pedestrian,0.8724931478500366,438.3780670166016,231.9375057220459,482.1274566650391,317.2423782348633
20.0,pedestrian,0.8657816052436829,362.3244323730469,191.22631072998047,398.4169006347656,276.796932220459
20.0,pedestrian,0.8645459413528442,686.0543518066406,272.2540340423584,723.7745361328125,376.825424194336
21.0,pedestrian,0.8721408247947693,362.79290771484375,190.6881523132324,403.4088592529297,276.5507869720459
21.0,pedestrian,0.8502233624458313,677.6581420898438,269.01464653015137,719.4273376464844,378.077075958252
21.0,pedestrian,0.8382629752159119,719.8474273681641,267.35205459594727,755.0116424560547,368.7907104492188
21.0,pedestrian,0.8221065998077393,437.6881256103516,229.4642601013184,468.237533569336,316.2653160095215
22.0,pedestrian,0.8621013164520264,672.7543487548828,269.4427185058594,714.8846282958984,380.0771026611328
22.0,pedestrian,0.8161121606826782,706.4328460693359,267.0875759124756,753.8951568603516,369.3432540893554
22.0,pedestrian,0.8138999342918396,364.0420303344727,190.3582191467285,399.6391754150391,274.6747512817383
23.0,pedestrian,0.8782966732978821,663.9601593017578,266.3692073822021,706.0264434814453,371.9279594421387
23.0,pedestrian,0.806183934211731,699.5904693603516,263.5345802307129,742.3717803955078,365.0412139892578
24.0,pedestrian,0.8581393361091614,696.0510864257812,261.01891708374023,733.6161804199219,359.96985626220703
24.0,pedestrian,0.8476760983467102,660.0664672851562,263.1972312927246,698.9486389160156,370.1139793395996
25.0,pedestrian,0.849359929561615,688.0802764892578,258.5106010437012,729.9957733154297,357.42967987060547
25.0,pedestrian,0.8294656872749329,659.1273193359375,259.8335781097412,694.1232604980469,366.782341003418
26.0,pedestrian,0.8634259700775146,686.3398132324219,257.8942680358887,727.765869140625,357.0915756225586
27.0,pedestrian,0.8207544088363647,679.0503387451172,256.32152366638184,722.5862274169922,358.4816207885742
27.0,pedestrian,0.8161514401435852,642.1738128662109,258.92708587646484,686.1141815185547,360.0128059387207
28.0,pedestrian,0.8520578742027283,639.9030303955078,254.67611503601077,679.6160430908203,358.43321228027344
28.0,pedestrian,0.8251054883003235,676.1416168212891,251.5320167541504,709.1968231201172,350.3077583312988
29.0,pedestrian,0.8832423090934753,633.1217651367188,254.6773509979248,671.9425964355469,354.361026763916
29.0,pedestrian,0.777953565120697,672.6335906982422,248.9055290222168,702.4386749267578,344.985466003418
30.0,pedestrian,0.8837841749191284,628.5775451660156,251.6038055419922,666.1247863769531,353.0206604003906
30.0,pedestrian,0.832219660282135,665.2077026367188,246.9913330078125,697.9638061523438,344.682243347168
31.0,pedestrian,0.8935472965240479,618.7066497802734,251.6821346282959,658.8180084228516,354.1773834228516
31.0,pedestrian,0.790926456451416,648.4537353515625,248.2181282043457,694.6903381347656,343.49022674560547
32.0,pedestrian,0.8533086776733398,612.8699798583984,246.9307537078857,655.0386199951172,354.7011909484863
32.0,pedestrian,0.8441105484962463,647.6281127929688,245.8437767028809,690.1170043945312,340.3294944763184
33.0,pedestrian,0.9008905291557312,609.9330596923828,246.6215057373047,649.6558685302734,347.5965042114258
33.0,pedestrian,0.8365076184272766,642.4244842529297,241.42008018493647,677.0811309814453,336.61292266845703
34.0,pedestrian,0.8530592918395996,605.0475769042969,243.3623085021973,643.7472839355469,344.28244400024414
34.0,pedestrian,0.8024019002914429,637.6199340820312,238.61882400512692,670.1817626953125,336.7769966125488
35.0,pedestrian,0.8593294024467468,632.5331268310547,239.62669944763184,668.6049041748047,336.88318634033203
35.0,pedestrian,0.8422099947929382,604.5515899658203,242.17319297790527,640.0193939208984,340.6595993041992
36.0,pedestrian,0.8409640789031982,623.3197631835938,239.8557643890381,662.2884521484375,337.8932418823242
36.0,pedestrian,0.7848630547523499,593.9595336914062,241.5662841796875,632.0164489746094,335.3177719116211
37.0,pedestrian,0.8225473761558533,619.1724243164062,236.3768577575684,655.168212890625,333.1637992858887
37.0,pedestrian,0.7703765034675598,590.7660369873047,238.6739273071289,630.8488311767578,338.0299873352051
38.0,pedestrian,0.7808958292007446,586.5105743408203,237.13460540771484,621.1161346435547,334.51147842407227
38.0,pedestrian,0.7765414714813232,612.1740875244141,232.6906700134277,646.5958099365234,328.1981506347656
39.0,pedestrian,0.8949339389801025,572.5918579101562,235.2619514465332,609.7259216308594,331.32067108154297
39.0,pedestrian,0.8731953501701355,599.6919708251953,231.44011688232425,639.6321258544922,328.1005439758301
40.0,pedestrian,0.8921871185302734,566.4873504638672,234.9360008239746,605.9805450439453,333.59930419921875
40.0,pedestrian,0.8531068563461304,598.8791198730469,231.39672088623047,636.8685607910156,326.1976776123047
41.0,pedestrian,0.8949697613716125,563.9141693115234,232.7068748474121,602.0975189208984,330.97436141967773
41.0,pedestrian,0.8597573041915894,594.1228637695312,227.50651359558103,633.4424743652344,323.5628128051758
42.0,pedestrian,0.8474207520484924,590.4969177246094,226.3307704925537,622.9523620605469,318.3911361694336
42.0,pedestrian,0.8160038590431213,560.9563751220703,228.2109432220459,594.8994598388672,326.27108001708984
43.0,pedestrian,0.8728246092796326,581.9647979736328,223.9060878753662,618.0720977783203,317.6019744873047
43.0,pedestrian,0.8566721081733704,719.7940063476562,272.4546718597412,762.4765319824219,387.3165435791016
43.0,pedestrian,0.8149951100349426,440.8733825683594,183.5649261474609,470.15771484375,261.9926147460937
44.0,pedestrian,0.8842483758926392,578.0205688476562,225.7648887634277,617.4532470703125,318.4251251220703
44.0,pedestrian,0.8515366315841675,540.1854858398438,226.0239772796631,579.9236755371094,321.2431182861328
44.0,pedestrian,0.8003007173538208,711.2075958251953,270.3886070251465,754.6163177490234,387.52785873413086
44.0,pedestrian,0.8002741932868958,441.8951568603516,183.0648078918457,471.8342742919922,260.9824562072754
45.0,pedestrian,0.8857098817825317,575.258056640625,223.37208366394043,615.2553405761719,316.4383850097656
45.0,pedestrian,0.8599745631217957,535.7824401855469,226.6241226196289,577.3420715332031,319.8834915161133
45.0,pedestrian,0.8198739290237427,442.5449981689453,181.0679397583008,473.9161834716797,256.6332778930664
45.0,pedestrian,0.80782550573349,705.8069000244141,267.7198905944824,750.8275909423828,388.7728500366211
46.0,pedestrian,0.8943015933036804,533.1898040771484,225.18505096435547,574.9295196533203,317.5967903137207
46.0,pedestrian,0.8826781511306763,574.7301177978516,220.3346900939941,609.0539703369141,311.8055191040039
46.0,pedestrian,0.8516876697540283,700.6944580078125,269.1279602050781,747.0032958984375,389.1792755126953
46.0,pedestrian,0.8236666917800903,443.3041534423828,180.46331405639648,473.9143524169922,254.6060085296631
47.0,pedestrian,0.8767697811126709,522.3516540527344,220.80267333984372,557.552490234375,313.04498291015625
47.0,pedestrian,0.8257755637168884,570.6170196533203,216.5339870452881,599.6721038818359,306.8946647644043
47.0,pedestrian,0.7968909740447998,375.2384948730469,178.73384284973145,401.2606201171875,258.678279876709
47.0,pedestrian,0.7918348908424377,442.5498504638672,180.4036445617676,471.1280364990234,253.2710494995117
47.0,pedestrian,0.784166157245636,698.1801910400391,264.4058990478516,730.1444549560547,380.054443359375
48.0,pedestrian,0.9243648052215576,516.0457305908203,219.94579124450684,555.5352630615234,312.4943962097168
48.0,pedestrian,0.8793619871139526,559.5628051757812,216.5262451171875,598.5652770996094,305.2295150756836
48.0,pedestrian,0.8153297305107117,374.3484420776367,179.28602600097656,400.3129119873047,259.25698471069336
48.0,pedestrian,0.7865771055221558,440.3793182373047,179.16328811645508,469.1883087158203,251.41468620300293
49.0,pedestrian,0.8981521129608154,510.6825256347656,220.3886775970459,551.0326538085938,313.01319122314453
49.0,pedestrian,0.8777938485145569,554.6116333007812,216.60629081726077,595.9000854492188,304.6889190673828
49.0,pedestrian,0.8149051070213318,373.85426330566406,179.61372756958008,399.80836486816406,259.29691314697266
50.0,pedestrian,0.8942199945449829,505.9318084716797,215.483642578125,542.0778350830078,310.3091125488281
50.0,pedestrian,0.8628892302513123,550.6201171875,213.8398475646973,588.8057556152344,303.6790008544922
50.0,pedestrian,0.8326099514961243,373.4820785522461,179.92144775390625,400.11708068847656,259.4779815673828
50.0,pedestrian,0.8156251311302185,669.7287139892578,257.43140029907227,714.8123931884766,370.1160736083984
51.0,pedestrian,0.8599289059638977,547.2087707519531,211.5890407562256,579.1108703613281,300.2208480834961
51.0,pedestrian,0.8434032797813416,504.2783203125,213.5664596557617,537.4640808105469,304.81478118896484
51.0,pedestrian,0.8417238593101501,373.41121673583984,179.99902153015137,400.6337585449219,259.7651195526123
51.0,pedestrian,0.8406015038490295,667.5601043701172,255.8947734832764,710.6019744873047,367.65214920043945
52.0,pedestrian,0.8334856629371643,543.7055511474609,210.77387237548828,572.9888763427734,299.18686294555664
52.0,pedestrian,0.8134113550186157,661.0289611816406,252.2815933227539,701.5464477539062,364.0025253295898
52.0,pedestrian,0.8117172718048096,503.0190124511719,211.69572830200195,533.8274230957031,304.26251220703125
52.0,pedestrian,0.796451985836029,373.7596664428711,180.16527557373047,400.9332733154297,259.6608695983887
53.0,pedestrian,0.8957874774932861,538.1163482666016,210.50118827819824,571.0326690673828,298.50567626953125
53.0,pedestrian,0.839989185333252,651.5389251708984,249.7994384765625,694.6850738525391,362.3216171264648
53.0,pedestrian,0.8186835050582886,497.6238555908203,212.3075466156006,530.6163482666016,302.20079040527344
54.0,pedestrian,0.870188295841217,531.5073852539062,209.8732681274414,565.5721435546875,297.40491485595703
54.0,pedestrian,0.8680185079574585,643.2970733642578,249.40197372436523,686.4471588134766,363.30908203125
54.0,pedestrian,0.8461712002754211,489.457763671875,210.89147758483887,527.09912109375,301.2254104614258
55.0,pedestrian,0.8954700827598572,484.4021759033203,209.63459014892575,522.4697113037109,300.1234817504883
55.0,pedestrian,0.868487536907196,528.9363555908203,208.01723098754883,561.8434295654297,295.77296447753906
55.0,pedestrian,0.8545045852661133,638.3540496826172,247.45075035095212,681.5357208251953,362.3467483520508
56.0,pedestrian,0.9214032292366028,479.1085968017578,208.76577758789065,518.1039276123047,297.9833793640137
56.0,pedestrian,0.8272276520729065,638.5493774414062,245.5916404724121,672.9059143066406,354.4973258972168
56.0,pedestrian,0.8257190585136414,526.2166442871094,206.2320384979248,555.519287109375,292.0939521789551
57.0,pedestrian,0.9179920554161072,468.46522521972656,206.98455047607425,510.7621307373047,297.5434799194336
57.0,pedestrian,0.8151552081108093,515.5665435791016,204.81869888305664,550.4639739990234,290.86870193481445
58.0,pedestrian,0.9294161200523376,467.6541595458984,206.3360481262207,509.84129333496094,296.9256362915039
58.0,pedestrian,0.8294379115104675,510.2287902832031,205.5894069671631,548.0154418945312,290.3224411010742
58.0,pedestrian,0.8113349080085754,621.4510803222656,237.65175247192383,660.7362670898438,347.4368591308594
59.0,pedestrian,0.923763871192932,467.363525390625,206.51231002807617,507.65277099609375,296.7122611999512
59.0,pedestrian,0.8371545672416687,511.2627868652344,203.436824798584,545.4005126953125,288.65942001342773
59.0,pedestrian,0.8233510255813599,620.7887420654297,237.71274375915527,657.3183746337891,346.6978225708008
60.0,pedestrian,0.8849248290061951,466.2200317382813,202.699333190918,501.92083740234375,292.79395294189453
60.0,pedestrian,0.8424462676048279,615.4146423339844,234.4269218444824,652.6953735351562,343.2345199584961
60.0,pedestrian,0.842284083366394,503.4941253662109,199.8518486022949,533.3799591064453,286.18420028686523
61.0,pedestrian,0.8859873414039612,611.6792907714844,230.5416412353516,650.0378723144531,335.84236907958984
61.0,pedestrian,0.825581431388855,466.74961853027344,200.33917808532715,498.2449493408203,290.0848617553711
61.0,pedestrian,0.8064539432525635,496.7080078125,197.8254547119141,528.5154418945312,285.40082359313965
62.0,pedestrian,0.8717784285545349,608.6570434570312,229.29220390319824,647.5463562011719,336.2985076904297
62.0,pedestrian,0.8049893379211426,466.4671325683594,199.11240005493164,496.0899353027344,287.7944869995117
62.0,pedestrian,0.7858995199203491,496.4530334472656,198.65016746521,526.9227905273438,284.6906433105469
62.0,pedestrian,0.7849255204200745,345.46263885498047,168.11765098571777,378.9188919067383,237.9843807220459
63.0,pedestrian,0.8451472520828247,605.97216796875,227.9806251525879,644.0052795410156,336.6720771789551
63.0,pedestrian,0.8107327222824097,340.75829315185547,168.90760231018066,377.9622116088867,237.60839080810547
63.0,pedestrian,0.792061984539032,464.7352294921875,198.93624114990237,493.9217834472656,286.4835948944092
63.0,pedestrian,0.7751336693763733,493.1134643554688,197.8388271331787,524.4797973632812,285.06129455566406
64.0,pedestrian,0.8550987839698792,603.2265472412109,224.8106231689453,638.0411224365234,333.0223159790039
64.0,pedestrian,0.838902473449707,458.9445190429688,199.16949462890625,490.7342834472656,283.00841331481934
64.0,pedestrian,0.8006832599639893,493.2176513671875,195.79511260986328,519.8702087402344,278.84677505493164
64.0,pedestrian,0.7802173495292664,372.160400390625,181.3313026428223,400.0545043945313,260.20325088500977
65.0,pedestrian,0.8249984979629517,602.0799407958984,221.26876831054688,634.8218536376953,326.79258728027344
65.0,pedestrian,0.8001911640167236,454.8127899169922,195.9748420715332,488.33399963378906,281.1235885620117
65.0,pedestrian,0.7919900417327881,491.6561279296875,193.93852615356445,518.5486450195312,278.27909088134766
65.0,pedestrian,0.7817329168319702,329.3540496826172,168.2362518310547,352.35955810546875,238.39284896850583
66.0,pedestrian,0.8371082544326782,600.2222900390625,217.8266487121582,632.9998168945312,320.727481842041
66.0,pedestrian,0.8121857643127441,451.6422271728516,194.9711208343506,484.98399353027344,279.4922389984131
66.0,pedestrian,0.7856616377830505,489.3004760742188,193.7075729370117,517.4634704589844,277.50900077819824
66.0,pedestrian,0.7809661626815796,318.8638687133789,169.1795654296875,350.86328887939453,235.8731002807617
67.0,pedestrian,0.8269689679145813,449.0629577636719,191.95923614501956,482.4754028320313,279.61914825439453
67.0,pedestrian,0.8172033429145813,597.416015625,216.4427146911621,632.4903259277344,320.0880432128906
67.0,pedestrian,0.7885379791259766,314.44757080078125,169.26975631713867,346.6467590332031,236.48151969909668
67.0,pedestrian,0.7876699566841125,373.15379333496094,181.17193222045896,400.450424194336,259.9071350097656
67.0,pedestrian,0.7867998480796814,485.8249053955078,194.25158500671387,515.9098663330078,276.76412773132324
68.0,pedestrian,0.8339818120002747,483.2767639160156,191.7033576965332,511.5698547363281,273.91757011413574
68.0,pedestrian,0.8224526047706604,444.656982421875,191.48088455200195,478.1461486816406,279.3420009613037
68.0,pedestrian,0.8168773055076599,593.0599822998047,215.8348445892334,626.4309539794922,315.7159652709961
68.0,pedestrian,0.7985696196556091,372.62109375,181.1462173461914,399.28216552734375,260.1548767089844
69.0,pedestrian,0.8596112132072449,481.0158233642578,189.11410331726077,510.02513122558594,274.39871978759766
69.0,pedestrian,0.8451727032661438,590.1915893554688,211.37542533874512,623.9466247558594,312.90731048583984
69.0,pedestrian,0.8294273018836975,297.74981689453125,168.54996299743652,327.76226806640625,235.43871116638184
69.0,pedestrian,0.8270657658576965,443.6867980957031,189.8889312744141,477.1290893554688,278.5868110656738
69.0,pedestrian,0.7948815226554871,371.17032623291016,181.1401405334473,399.255111694336,260.05713272094727
70.0,pedestrian,0.8615965843200684,586.4475402832031,208.468563079834,622.9209594726562,308.4571952819824
70.0,pedestrian,0.8517969846725464,291.64441680908203,170.1152572631836,327.6631393432617,235.3938045501709
70.0,pedestrian,0.8308404684066772,478.6405792236328,188.01334190368647,508.14527893066406,271.1459255218506
70.0,pedestrian,0.8053831458091736,443.5660400390625,187.79746055603027,476.420654296875,277.8233299255371
71.0,pedestrian,0.8916040062904358,583.2214965820312,207.2321891784668,620.154052734375,306.8424453735352
71.0,pedestrian,0.8188942074775696,443.2710113525391,187.09325408935547,475.5893096923828,273.16857719421387
71.0,pedestrian,0.7880269289016724,476.5567474365234,186.7461204528809,505.2555084228516,268.4267578125
71.0,pedestrian,0.7780823111534119,287.98924255371094,171.03876113891602,321.2229766845703,235.75971794128415
72.0,pedestrian,0.8707053661346436,580.2396697998047,207.04641723632807,614.9856719970703,306.36893463134766
72.0,pedestrian,0.8209131956100464,442.83375549316406,186.7959880828857,474.23927307128906,269.965238571167
72.0,pedestrian,0.7949776649475098,281.4210205078125,170.32904434204102,302.9878692626953,235.93879508972168
72.0,pedestrian,0.7879765033721924,369.8129196166992,181.07176780700684,399.3893737792969,260.10406494140625
72.0,pedestrian,0.7711224555969238,476.82861328125,186.3822326660156,505.2877807617188,268.452335357666
73.0,pedestrian,0.8414586186408997,580.0772552490234,204.22845840454104,612.5581512451172,304.1537475585937
73.0,pedestrian,0.8254239559173584,273.30297088623047,169.19664573669434,303.0451126098633,236.59287643432617
73.0,pedestrian,0.8019207119941711,442.52696228027344,186.003719329834,472.8224029541016,269.21870040893555
73.0,pedestrian,0.7733334898948669,478.1588287353516,185.04475021362305,504.71974182128906,267.75494384765625
74.0,pedestrian,0.853497326374054,578.6866607666016,200.0090389251709,611.4348907470703,300.06944274902344
74.0,pedestrian,0.8099162578582764,269.1554718017578,170.19564628601074,300.9333801269531,236.75557708740237
74.0,pedestrian,0.7981983423233032,441.0692138671875,183.66050720214844,471.3899230957031,267.55971336364746
74.0,pedestrian,0.7838062047958374,478.3735656738281,182.9625835418701,504.9132385253906,264.5318984985352
75.0,pedestrian,0.8612127900123596,575.8896789550781,198.38936233520508,609.7122802734375,294.6254768371582
75.0,pedestrian,0.807947039604187,478.2337646484375,178.96929359436035,507.3679504394531,258.8843765258789
75.0,pedestrian,0.8069359660148621,439.5030670166016,181.2836322784424,470.35047912597656,263.76917266845703
76.0,pedestrian,0.8305097818374634,575.468994140625,197.205602645874,607.9866943359375,294.39280700683594
76.0,pedestrian,0.8052920699119568,477.6676940917969,178.15745544433594,507.4512634277344,259.07213973999023
76.0,pedestrian,0.8023796677589417,439.4103698730469,180.41645050048828,469.9930114746094,261.6673851013184
76.0,pedestrian,0.7873040437698364,262.3821258544922,170.23768615722656,287.540771484375,240.0919189453125
77.0,pedestrian,0.8423702120780945,573.7629089355469,196.53538513183597,605.9510192871094,293.5357360839844
77.0,pedestrian,0.8269973397254944,260.45741271972656,170.30587005615234,286.6712951660156,240.966121673584
77.0,pedestrian,0.825879693031311,439.55177307128906,180.5203742980957,470.5825653076172,259.8239822387696
77.0,pedestrian,0.788993775844574,477.3718872070313,177.7397518157959,506.4092102050781,258.4783630371094
78.0,pedestrian,0.8512951731681824,569.9958801269531,189.9364128112793,603.8810119628906,285.1122093200684
78.0,pedestrian,0.8504238724708557,258.6120300292969,170.7144069671631,285.9103088378906,243.0015106201172
78.0,pedestrian,0.8187767267227173,442.1782836914063,176.9982948303223,472.7389526367188,257.69886589050293
78.0,pedestrian,0.7921783924102783,475.3025207519531,176.4506950378418,502.50439453125,255.9292259216309
78.0,pedestrian,0.7715030312538147,372.41516876220703,180.4746608734131,398.6996612548828,259.90526390075684
79.0,pedestrian,0.8638145923614502,568.4360504150391,188.0380096435547,603.5793914794922,283.0824851989746
79.0,pedestrian,0.852016806602478,258.6309127807617,171.3526611328125,286.08963775634766,242.95816612243647
79.0,pedestrian,0.8262994885444641,441.8420104980469,174.24874305725098,473.8233947753906,255.3535423278809
79.0,pedestrian,0.7925909757614136,475.28443908691406,174.7400894165039,501.8421478271485,252.97062492370603
80.0,pedestrian,0.864905595779419,566.9793548583984,186.73406982421875,600.9760894775391,283.9574432373047
80.0,pedestrian,0.861559271812439,259.3465347290039,172.34999656677246,286.7343063354492,243.5658473968506
80.0,pedestrian,0.8337938189506531,442.1529693603516,173.54709434509277,475.1810760498047,253.9833068847656
80.0,pedestrian,0.810736894607544,474.9820861816406,174.1205291748047,501.5968322753906,251.6169548034668
81.0,pedestrian,0.8564143180847168,565.8074798583984,187.19700622558597,599.1593170166016,283.9065971374512
81.0,pedestrian,0.8250368237495422,260.56102752685547,173.43110275268555,286.9300003051758,244.8506984710693
81.0,pedestrian,0.817756712436676,443.0327453613281,173.54566955566406,476.3819274902344,253.03391647338867
81.0,pedestrian,0.7979676723480225,475.01861572265625,173.8722038269043,501.7355346679688,251.0470390319824
82.0,pedestrian,0.821540117263794,565.9321746826172,183.8133029937744,596.0148468017578,277.8610439300537
82.0,pedestrian,0.7727914452552795,443.58631896972656,172.29509925842285,477.5427703857422,251.5986385345459
83.0,pedestrian,0.8487253785133362,564.3213500976562,181.2531623840332,595.1401977539062,273.3065242767334
83.0,pedestrian,0.8382471799850464,479.8963165283203,170.72376251220703,506.1891632080078,247.12255096435547
84.0,pedestrian,0.8552843928337097,563.2420806884766,180.07221794128418,595.4995880126953,272.8803234100342
84.0,pedestrian,0.8480742573738098,482.1764373779297,169.92570877075195,509.34031677246094,244.9528541564941
84.0,pedestrian,0.8087820410728455,445.8092193603516,166.63593864440918,477.0142364501953,245.22855949401853
85.0,pedestrian,0.8499560356140137,563.6361236572266,179.17369079589844,595.2102813720703,272.3553829193115
85.0,pedestrian,0.8307437896728516,450.0795135498047,165.3621597290039,479.52223205566406,241.40282821655276
85.0,pedestrian,0.7909187078475952,270.7448272705078,182.15860748291016,302.20880126953125,251.909294128418
85.0,pedestrian,0.7905441522598267,484.5172119140625,168.03200912475586,510.1888732910156,242.87087631225583
86.0,pedestrian,0.8429648876190186,564.227783203125,178.14717292785645,595.3931579589844,270.6123504638672
86.0,pedestrian,0.8117663264274597,275.6627426147461,182.3898696899414,303.2461624145508,254.04192924499512
86.0,pedestrian,0.7939276695251465,451.0900268554688,165.4980812072754,480.1866760253906,241.0359535217285
86.0,pedestrian,0.7919339537620544,484.9446258544922,167.5759048461914,510.42384338378906,243.0608711242676
86.0,pedestrian,0.7792750000953674,374.4520111083984,177.5097942352295,400.3842315673828,258.7170238494873
87.0,pedestrian,0.8293254375457764,565.7926940917969,175.69437217712402,596.0108642578125,265.9354705810547
87.0,pedestrian,0.8286005854606628,277.97142791748047,182.1236915588379,305.81966400146484,254.5433177947998
87.0,pedestrian,0.7798795700073242,372.4445571899414,177.83083534240723,400.9180755615234,258.60340118408203
87.0,pedestrian,0.7701828479766846,452.79107666015625,164.73254013061523,481.81549072265625,238.93744468688965
88.0,pedestrian,0.8269845843315125,567.4666900634766,172.8296184539795,596.6122283935547,261.21553802490234
